frame,dynamic density
1061,0.0588363
1062,0.0585193
1063,0.0926305
1064,0.0750305
1065,0.0766843
1066,0.0776649
1067,0.077332
1068,0.0742386
1069,0.0863388
1070,0.0285064
1071,0.0300054
1072,0.0323091
1073,0.0400638
1074,0
1075,0
1076,0
1077,0
1078,0
1079,0
1080,0
1081,0
1082,0
1083,0
1084,0
1085,0
1086,0
1087,0
1088,0
1089,0
1090,0
1091,0
1092,0
1093,0
1094,0
1095,0
1096,0
1097,0
1098,0
1099,0
1100,0
1101,0
1102,0
1103,0
1104,0
1105,0
1106,0
1107,0
1108,0
1109,0
1110,0
1111,0
1112,0.0172608
1113,0
1114,0
1115,0
1116,0
1117,0
1118,0.0153536
1119,0.0181428
1120,0.0226154
1121,0.0250144
1122,0.0211768
1123,0
1124,0
1125,0
1126,0
1127,0
1128,0
1129,0
1130,0
1131,0
1132,0
1133,0
1134,0
1135,0
1136,0.0171378
1137,0.025589
1138,0.0209245
1139,0.019893
1140,0.0197753
1141,0.0220514
1142,0.0244218
1143,0.0208026
1144,0.0245246
1145,0.0243094
1146,0
1147,0
1148,0
1149,0
1150,0
1151,0
1152,0
1153,0
1154,0.0176943
1155,0
1156,0.0172745
1157,0
1158,0
1159,0
1160,0
1161,0
1162,0
1163,0
1164,0
1165,0
1166,0
1167,0
1168,0
1169,0
1170,0.0173021
1171,0
1172,0
1173,0
1174,0
1175,0
1176,0
1177,0
1178,0
1179,0.0190566
1180,0
1181,0
1182,0
1183,0
1184,0.015254
1185,0.0184173
1186,0.0186877
1187,0.0364689
1188,0
1189,0.0192357
1190,0.0241377
1191,0
1192,0.0210496
1193,0
1194,0
1195,0
1196,0
1197,0
1198,0
1199,0
1200,0
1201,0
1202,0
1203,0
1204,0
1205,0
1206,0
1207,0.0188053
1208,0.0172205
1209,0
1210,0.0161423
1211,0
1212,0
1213,0
1214,0
1215,0
1216,0
1217,0
1218,0
1219,0
1220,0
1221,0
1222,0
1223,0.0243063
1224,0
1225,0
1226,0
1227,0
1228,0
1229,0
1230,0
1231,0
1232,0
1233,0.0651429
1234,0.0627194
1235,0.0635654
1236,0.0636142
1237,0.064298
1238,0.0640774
1239,0.0653528
1240,0.0938921
1241,0.0646743
1242,0.0654514
1243,0.0659316
1244,0.0663747
1245,0.0658425
1246,0.0665189
1247,0.0676394
1248,0.0671136
1249,0.0669334
1250,0.0676278
1251,0.0683645
1252,0.0677274
1253,0.0607508
1254,0
1255,0
1256,0
1257,0
1258,0
1259,0.0152529
1260,0.0160289
1261,0.0171918
1262,0.0184788
1263,0.0186855
1264,0.019945
1265,0.0432166
1266,0.0538431
1267,0.0578122
1268,0.0739948
1269,0.078443
1270,0.0710265
1271,0.0734806
1272,0.0752033
1273,0.0478959
1274,0
1275,0
1276,0
1277,0
1278,0
1279,0
1280,0
1281,0
1282,0
1283,0
1284,0
1285,0
1286,0
1287,0
1288,0
1289,0
1290,0
1291,0
1292,0
1293,0.016084
1294,0.0188594
1295,0.0192898
1296,0
1297,0
1298,0
1299,0.0240709
1300,0.0319762
1301,0.0263597
1302,0.0292538
1303,0.0260385
1304,0.0223875
1305,0.0242172
1306,0.0174134
1307,0.021004
1308,0
1309,0
1310,0
1311,0
1312,0
1313,0.0149805
1314,0
1315,0
1316,0
1317,0
1318,0
1319,0
1320,0
1321,0
1322,0
1323,0
1324,0
1325,0
1326,0
1327,0
1328,0
1329,0
1330,0
1331,0
1332,0.0266862
1333,0
1334,0
1335,0
1336,0
1337,0
1338,0
1339,0
1340,0.031267
1341,0
1342,0
1343,0
1344,0
1345,0
1346,0
1347,0
1348,0
1349,0
1350,0
1351,0
1352,0
1353,0
1354,0
1355,0
1356,0
1357,0.0160575
1358,0
1359,0
1360,0
1361,0
1362,0
1363,0.0160268
1364,0.0171113
1365,0
1366,0.0370753
1367,0.05042
1368,0.0461488
1369,0.082075
1370,0.0458647
1371,0.0652086
1372,0.0604307
1373,0.0320196
1374,0.0303372
1375,0
1376,0.0864808
1377,0.0866812
1378,0.121442
1379,0.150899
1380,0.144044
1381,0.116727
1382,0.193439
1383,0.17319
1384,0.173096
1385,0.206452
1386,0.210753
1387,0.230321
1388,0.231302
1389,0.196669
1390,0.217793
1391,0.193181
