frame,dynamic density
287.267,0.665
287.467,0.679
287.667,0.679
287.867,0.679
288.067,0.665
288.267,0.672
288.467,0.693
288.667,0.686
288.867,0.679
289.067,0.693
289.267,0.693
289.467,0.665
289.667,0.658
289.867,0.686
290.067,0.693
290.267,0.7
290.467,0.693
290.667,0.679
290.867,0.686
291.067,0.679
291.267,0.693
291.467,0.7
291.667,0.672
291.867,0.679
292.067,0.665
292.267,0.665
292.467,0.693
292.667,0.672
292.867,0.693
293.067,0.693
293.267,0.693
293.467,0.693
293.667,0.679
293.867,0.651
294.067,0.665
294.267,0.623
294.467,0.616
294.667,0.637
294.867,0.651
295.067,0.644
295.267,0.637
295.467,0.672
295.667,0.665
295.867,0.651
296.067,0.686
296.267,0.658
296.467,0.672
296.667,0.679
296.867,0.686
297.067,0.679
297.267,0.665
297.467,0.665
297.667,0.658
297.867,0.658
298.067,0.651
298.267,0.539
298.467,0.623
298.667,0.686
298.867,0.672
299.067,0.651
299.267,0.665
299.467,0.672
299.667,0.679
299.867,0.686
300.067,0.672
300.267,0.679
300.467,0.679
300.667,0.686
300.867,0.7
301.067,0.693
301.267,0.686
301.467,0.686
301.667,0.686
301.867,0.679
302.067,0.7
302.267,0.686
302.467,0.7
302.667,0.693
302.867,0.7
303.067,0.686
303.267,0.679
303.467,0.7
303.667,0.7
303.867,0.693
304.067,0.686
304.267,0.672
304.467,0.679
304.667,0.665
304.867,0.658
305.067,0.679
305.267,0.651
305.467,0.672
305.667,0.658
305.867,0.679
306.067,0.672
306.267,0.693
306.467,0.693
306.667,0.693
306.867,0.679
307.067,0.679
307.267,0.686
307.467,0.665
307.667,0.679
307.867,0.665
308.067,0.637
308.267,0.658
308.467,0.644
308.667,0.588
308.867,0.623
309.067,0.665
309.267,0.679
309.467,0.672
309.667,0.686
309.867,0.679
310.067,0.679
310.267,0.679
310.467,0.658
310.667,0.679
310.867,0.7
311.067,0.665
311.267,0.693
311.467,0.693
311.667,0.686
311.867,0.686
312.067,0.693
312.267,0.679
312.467,0.679
312.667,0.686
312.867,0.686
313.067,0.672
313.267,0.665
313.467,0.665
313.667,0.658
313.867,0.658
314.067,0.679
314.267,0.686
314.467,0.693
314.667,0.686
314.867,0.686
315.067,0.7
315.267,0.693
315.467,0.658
315.667,0.658
315.867,0.658
316.067,0.658
316.267,0.63
316.467,0.679
316.667,0.693
316.867,0.672
317.067,0.665
317.267,0.672
317.467,0.644
317.667,0.651
317.867,0.651
318.067,0.567
318.267,0.567
318.467,0.504
318.667,0.294
318.867,0.021
319.067,0
319.267,0.007
319.467,0.014
319.667,0.014
319.867,0
320.067,0
320.267,0
320.467,0.014
320.667,0.014
320.867,0.021
321.067,0.028
321.267,0.028
321.467,0.007
321.667,0.028
321.867,0.028
322.067,0
322.267,0.175
322.467,0.154
322.667,0.175
322.867,0.175
323.067,0.105
323.267,0.126
323.467,0.112
323.667,0.203
323.867,0.224
324.067,0.077
324.267,0.161
324.467,0.105
324.667,0.168
324.867,0.154
325.067,0.091
325.267,0.147
325.467,0.112
325.667,0.119
325.867,0.105
326.067,0.021
326.267,0.084
326.467,0.014
326.667,0.098
326.867,0.021
327.067,0.014
327.267,0
327.467,0
327.667,0
327.867,0.084
328.067,0.28
328.267,0.322
328.467,0.49
328.667,0.616
328.867,0.679
329.067,0.693
329.267,0.693
329.467,0.672
329.667,0.679
329.867,0.616
330.067,0.623
330.267,0.581
330.467,0.546
330.667,0.385
330.867,0.308
331.067,0.189
331.267,0.329
331.467,0.518
331.667,0.665
331.867,0.693
332.067,0.686
332.267,0.693
332.467,0.693
332.667,0.651
332.867,0.665
333.067,0.665
333.267,0.63
333.467,0.644
333.667,0.553
333.867,0.49
334.067,0.336
334.267,0.091
334.467,0
334.667,0.063
334.867,0.259
335.067,0.315
335.267,0.399
335.467,0.322
335.667,0.406
335.867,0.399
336.067,0.42
336.267,0.546
336.467,0.385
336.667,0.546
336.867,0.371
337.067,0.469
337.267,0.609
337.467,0.609
337.667,0.637
337.867,0.623
338.067,0.623
338.267,0.658
338.467,0.609
338.667,0.616
338.867,0.623
339.067,0.574
339.267,0.581
339.467,0.518
339.667,0.399
339.867,0.511
340.067,0.322
340.267,0.287
340.467,0.378
340.667,0.168
340.867,0.007
341.067,0
341.267,0
341.467,0
341.667,0
341.867,0
342.067,0
342.267,0
342.467,0
342.667,0
342.867,0
343.067,0
343.267,0
343.467,0
343.667,0
343.867,0
344.067,0
344.267,0
344.467,0
344.667,0
344.867,0
345.067,0
345.267,0
345.467,0
345.667,0
345.867,0
346.067,0
346.267,0
346.467,0
346.667,0
346.867,0
347.067,0
347.267,0
347.467,0
347.667,0
347.867,0
348.067,0
348.267,0
348.467,0
348.667,0
348.867,0
349.067,0
349.267,0
349.467,0
349.667,0
349.867,0
350.067,0
350.267,0
350.467,0.077
350.667,0.154
350.867,0.364
351.067,0.427
351.267,0.441
351.467,0.553
351.667,0.504
351.867,0.518
352.067,0.518
352.267,0.497
352.467,0.616
352.667,0.567
352.867,0.511
353.067,0.588
353.267,0.623
353.467,0.651
353.667,0.553
353.867,0.637
354.067,0.658
354.267,0.651
354.467,0.504
354.667,0.448
354.867,0.385
355.067,0.441
355.267,0.455
355.467,0.469
355.667,0.49
355.867,0.497
356.067,0.476
356.267,0.434
356.467,0.385
356.667,0.413
356.867,0.476
357.067,0.476
357.267,0.525
357.467,0.546
